Hotel_Id,Hotel_Name,Hotel_Address,Hotel_City,Hotel_Star,Hotel_Rating,Hotel_Price,Hotel_Descriptions,Hotel_User_Id,Hotel_User_Name,Hotel_User_Rating,Hotel_User_Review_Date,Hotel_User_Review
8959,SOJO Hotel Ga Hanoi,"115 Tran Hung Dao Street, Hoan Kiem Dist, Quận Hoàn Kiếm",Hà Nội,4,"8,9",,"Nằm tại vị trí thuận tiện ở Hà Nội, SOJO Hotel Ga Hanoi cung cấp các phòng có điều hòa, phòng chờ chung, Wi-Fi miễn phí và nhà hàng. Khách sạn 4 sao này có bếp chung và dịch vụ phòng. Du khách có thể thưởng thức đồ uống tại quầy bar. Ngoài phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại khách sạn đều có view thành phố. Tại SOJO Hotel Ga Hanoi, tất cả các phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet hoặc kiểu Á.
",14797,Bảo,9,13/10/2023,Nhân viên thân thiện. Địa điểm thuận lợi
8959,SOJO Hotel Ga Hanoi,"115 Tran Hung Dao Street, Hoan Kiem Dist, Quận Hoàn Kiếm",Hà Nội,4,"8,9",,"Nằm tại vị trí thuận tiện ở Hà Nội, SOJO Hotel Ga Hanoi cung cấp các phòng có điều hòa, phòng chờ chung, Wi-Fi miễn phí và nhà hàng. Khách sạn 4 sao này có bếp chung và dịch vụ phòng. Du khách có thể thưởng thức đồ uống tại quầy bar. Ngoài phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại khách sạn đều có view thành phố. Tại SOJO Hotel Ga Hanoi, tất cả các phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet hoặc kiểu Á.
",14766,Ánh,10,2/9/2023,
8959,SOJO Hotel Ga Hanoi,"115 Tran Hung Dao Street, Hoan Kiem Dist, Quận Hoàn Kiếm",Hà Nội,4,"8,9",,"Nằm tại vị trí thuận tiện ở Hà Nội, SOJO Hotel Ga Hanoi cung cấp các phòng có điều hòa, phòng chờ chung, Wi-Fi miễn phí và nhà hàng. Khách sạn 4 sao này có bếp chung và dịch vụ phòng. Du khách có thể thưởng thức đồ uống tại quầy bar. Ngoài phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại khách sạn đều có view thành phố. Tại SOJO Hotel Ga Hanoi, tất cả các phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet hoặc kiểu Á.
",14164,Thư,10,,Phòng phong cách hiện đại sạch sẽ trông không hề chật bí mặc dù chỉ 20m2
6492,Grand Vista Hanoi,"146 Giảng Võ, Ba Đình, Hà Nội, Việt Nam",Hà Nội,5,"8,6",,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Tại Grand Vista Hanoi, tất cả các phòng đều được thiết kế có ga trải giường và khăn tắm. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet và thực đơn à la carte mỗi sáng. Grand Vista Hanoi cung cấp chỗ nghỉ 5 sao với hồ bơi trong nhà, phòng xông hơi khô và bể sục. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Khách sạn cách Bảo tàng mỹ thuật Việt Nam 2.6 km và Văn Miếu - Quốc Tử Giám 2.6 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Grand Vista Hanoi 25 km.",14623,Huệ,10,4/4/2024,Hài lòng
6492,Grand Vista Hanoi,"146 Giảng Võ, Ba Đình, Hà Nội, Việt Nam",Hà Nội,5,"8,6",,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Tại Grand Vista Hanoi, tất cả các phòng đều được thiết kế có ga trải giường và khăn tắm. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet và thực đơn à la carte mỗi sáng. Grand Vista Hanoi cung cấp chỗ nghỉ 5 sao với hồ bơi trong nhà, phòng xông hơi khô và bể sục. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Khách sạn cách Bảo tàng mỹ thuật Việt Nam 2.6 km và Văn Miếu - Quốc Tử Giám 2.6 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Grand Vista Hanoi 25 km.",14145,Hoai,10,24/03/2024,"Khách sạn sạch sẽ, nhân viên nhiệt tình, đi lại thuận tiện"
6492,Grand Vista Hanoi,"146 Giảng Võ, Ba Đình, Hà Nội, Việt Nam",Hà Nội,5,"8,6",,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Tại Grand Vista Hanoi, tất cả các phòng đều được thiết kế có ga trải giường và khăn tắm. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet và thực đơn à la carte mỗi sáng. Grand Vista Hanoi cung cấp chỗ nghỉ 5 sao với hồ bơi trong nhà, phòng xông hơi khô và bể sục. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Khách sạn cách Bảo tàng mỹ thuật Việt Nam 2.6 km và Văn Miếu - Quốc Tử Giám 2.6 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Grand Vista Hanoi 25 km.",14188,Tô,8.8,17/02/2024,"Khách sạn view đẹp, thuận tiện di chuyển"
6492,Grand Vista Hanoi,"146 Giảng Võ, Ba Đình, Hà Nội, Việt Nam",Hà Nội,5,"8,6",,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Tại Grand Vista Hanoi, tất cả các phòng đều được thiết kế có ga trải giường và khăn tắm. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet và thực đơn à la carte mỗi sáng. Grand Vista Hanoi cung cấp chỗ nghỉ 5 sao với hồ bơi trong nhà, phòng xông hơi khô và bể sục. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Khách sạn cách Bảo tàng mỹ thuật Việt Nam 2.6 km và Văn Miếu - Quốc Tử Giám 2.6 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Grand Vista Hanoi 25 km.",14777,My,8.7,20/01/2024,"The first and second time I came here, I felt that the staff and manager were very cute and enthusiastic, but when I returned here for the third time, I felt not as satisfied as the first and second time I came. , because when I returned here for the third time, I saw a young man at the reception checking check-in and check-out documents. I felt unsatisfied with that person's attitude and service"
6492,Grand Vista Hanoi,"146 Giảng Võ, Ba Đình, Hà Nội, Việt Nam",Hà Nội,5,"8,6",,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Tại Grand Vista Hanoi, tất cả các phòng đều được thiết kế có ga trải giường và khăn tắm. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet và thực đơn à la carte mỗi sáng. Grand Vista Hanoi cung cấp chỗ nghỉ 5 sao với hồ bơi trong nhà, phòng xông hơi khô và bể sục. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Khách sạn cách Bảo tàng mỹ thuật Việt Nam 2.6 km và Văn Miếu - Quốc Tử Giám 2.6 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Grand Vista Hanoi 25 km.",14086,Hee,8,22/03/2024,Good
6328,Thang Long Opera Hotel Hanoi,"1C P. Tông Đản, French Quarter, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,4,"8,3",,"Thang Long Opera Hotel cung cấp chỗ nghỉ tại thủ đô Hà Nội đậm đà văn hóa, chỉ cách Nhà Hát Lớn Hà Nội và hồ Hoàn Kiếm 400 m. Khách nghỉ tại khách sạn có thể thưởng thức đồ uống ưa thích tại quầy bar trong khuôn viên và sử dụng WiFi miễn phí. Khách sạn cũng cho thuê xe máy. Bảo Tàng Cách Mạng Việt Nam cách Thang Long Opera Hotel 300 m trong khi Nhà thờ Lớn cách đó 900 m. Sân bay quốc tế Nội Bài cách chỗ nghỉ 22 km. Khách sạn có trung tâm dịch vụ doanh nhân. Nhân viên giao tiếp bằng nhiều thứ tiếng tại lễ tân 24 giờ có thể hỗ trợ khách với các dịch vụ như thu đổi ngoại tệ, đặt tour du lịch, đặt vé, phòng giữ hành lý cũng như các dịch vụ trợ giúp đặc biệt khác. Khách sạn còn có trung tâm thể dục nằm trên tầng 7 và trung tâm spa ở tầng trệt. Hai lựa chọn ăn uống trong khuôn viên phục vụ một loạt món ăn Việt Nam, châu Á và quốc tế trong khi cửa hàng bánh có nhiều loại bánh ngọt và bánh nướng.",14252,An,9.6,18/02/2024,Khách sạn ở oke phết các bạn ạ
6328,Thang Long Opera Hotel Hanoi,"1C P. Tông Đản, French Quarter, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,4,"8,3",,"Thang Long Opera Hotel cung cấp chỗ nghỉ tại thủ đô Hà Nội đậm đà văn hóa, chỉ cách Nhà Hát Lớn Hà Nội và hồ Hoàn Kiếm 400 m. Khách nghỉ tại khách sạn có thể thưởng thức đồ uống ưa thích tại quầy bar trong khuôn viên và sử dụng WiFi miễn phí. Khách sạn cũng cho thuê xe máy. Bảo Tàng Cách Mạng Việt Nam cách Thang Long Opera Hotel 300 m trong khi Nhà thờ Lớn cách đó 900 m. Sân bay quốc tế Nội Bài cách chỗ nghỉ 22 km. Khách sạn có trung tâm dịch vụ doanh nhân. Nhân viên giao tiếp bằng nhiều thứ tiếng tại lễ tân 24 giờ có thể hỗ trợ khách với các dịch vụ như thu đổi ngoại tệ, đặt tour du lịch, đặt vé, phòng giữ hành lý cũng như các dịch vụ trợ giúp đặc biệt khác. Khách sạn còn có trung tâm thể dục nằm trên tầng 7 và trung tâm spa ở tầng trệt. Hai lựa chọn ăn uống trong khuôn viên phục vụ một loạt món ăn Việt Nam, châu Á và quốc tế trong khi cửa hàng bánh có nhiều loại bánh ngọt và bánh nướng.",14446,Carmelita,8.4,25/04/2023,Place has good location and everything is near it. I will always prefer to stay here while in Hanoi 🥰❤️
6328,Thang Long Opera Hotel Hanoi,"1C P. Tông Đản, French Quarter, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,4,"8,3",,"Thang Long Opera Hotel cung cấp chỗ nghỉ tại thủ đô Hà Nội đậm đà văn hóa, chỉ cách Nhà Hát Lớn Hà Nội và hồ Hoàn Kiếm 400 m. Khách nghỉ tại khách sạn có thể thưởng thức đồ uống ưa thích tại quầy bar trong khuôn viên và sử dụng WiFi miễn phí. Khách sạn cũng cho thuê xe máy. Bảo Tàng Cách Mạng Việt Nam cách Thang Long Opera Hotel 300 m trong khi Nhà thờ Lớn cách đó 900 m. Sân bay quốc tế Nội Bài cách chỗ nghỉ 22 km. Khách sạn có trung tâm dịch vụ doanh nhân. Nhân viên giao tiếp bằng nhiều thứ tiếng tại lễ tân 24 giờ có thể hỗ trợ khách với các dịch vụ như thu đổi ngoại tệ, đặt tour du lịch, đặt vé, phòng giữ hành lý cũng như các dịch vụ trợ giúp đặc biệt khác. Khách sạn còn có trung tâm thể dục nằm trên tầng 7 và trung tâm spa ở tầng trệt. Hai lựa chọn ăn uống trong khuôn viên phục vụ một loạt món ăn Việt Nam, châu Á và quốc tế trong khi cửa hàng bánh có nhiều loại bánh ngọt và bánh nướng.",14375,Christina ,8.8,3/4/2024,Only spent one night. Hotel is nicely located and was a short walk to lake where many of the streets were closed to traffic (Friday). Some confusion booking car to airport with front desk but worked it out in the end.
6328,Thang Long Opera Hotel Hanoi,"1C P. Tông Đản, French Quarter, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,4,"8,3",,"Thang Long Opera Hotel cung cấp chỗ nghỉ tại thủ đô Hà Nội đậm đà văn hóa, chỉ cách Nhà Hát Lớn Hà Nội và hồ Hoàn Kiếm 400 m. Khách nghỉ tại khách sạn có thể thưởng thức đồ uống ưa thích tại quầy bar trong khuôn viên và sử dụng WiFi miễn phí. Khách sạn cũng cho thuê xe máy. Bảo Tàng Cách Mạng Việt Nam cách Thang Long Opera Hotel 300 m trong khi Nhà thờ Lớn cách đó 900 m. Sân bay quốc tế Nội Bài cách chỗ nghỉ 22 km. Khách sạn có trung tâm dịch vụ doanh nhân. Nhân viên giao tiếp bằng nhiều thứ tiếng tại lễ tân 24 giờ có thể hỗ trợ khách với các dịch vụ như thu đổi ngoại tệ, đặt tour du lịch, đặt vé, phòng giữ hành lý cũng như các dịch vụ trợ giúp đặc biệt khác. Khách sạn còn có trung tâm thể dục nằm trên tầng 7 và trung tâm spa ở tầng trệt. Hai lựa chọn ăn uống trong khuôn viên phục vụ một loạt món ăn Việt Nam, châu Á và quốc tế trong khi cửa hàng bánh có nhiều loại bánh ngọt và bánh nướng.",14100,Theresa,8.8,17/03/2024,"A little out of te way, but not too far of a walk. Staff exceptional, Mr Giap made sure everything us better than i expected."
6328,Thang Long Opera Hotel Hanoi,"1C P. Tông Đản, French Quarter, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,4,"8,3",,"Thang Long Opera Hotel cung cấp chỗ nghỉ tại thủ đô Hà Nội đậm đà văn hóa, chỉ cách Nhà Hát Lớn Hà Nội và hồ Hoàn Kiếm 400 m. Khách nghỉ tại khách sạn có thể thưởng thức đồ uống ưa thích tại quầy bar trong khuôn viên và sử dụng WiFi miễn phí. Khách sạn cũng cho thuê xe máy. Bảo Tàng Cách Mạng Việt Nam cách Thang Long Opera Hotel 300 m trong khi Nhà thờ Lớn cách đó 900 m. Sân bay quốc tế Nội Bài cách chỗ nghỉ 22 km. Khách sạn có trung tâm dịch vụ doanh nhân. Nhân viên giao tiếp bằng nhiều thứ tiếng tại lễ tân 24 giờ có thể hỗ trợ khách với các dịch vụ như thu đổi ngoại tệ, đặt tour du lịch, đặt vé, phòng giữ hành lý cũng như các dịch vụ trợ giúp đặc biệt khác. Khách sạn còn có trung tâm thể dục nằm trên tầng 7 và trung tâm spa ở tầng trệt. Hai lựa chọn ăn uống trong khuôn viên phục vụ một loạt món ăn Việt Nam, châu Á và quốc tế trong khi cửa hàng bánh có nhiều loại bánh ngọt và bánh nướng.",14956,Robert ,8,24/03/2024,At a good price I would stay here again.
9374,Ancient Paradise Hotel,"95 P. Hàng Chiếu, Hàng Buồm, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,3,"8,1",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi Ancient Paradise Hotel cách Ô Quan Chưởng 3 phút đi bộ và Nhà hát múa rối Thăng Long chưa đến 1 km. Ngoài nhà hàng, khách sạn 3 sao này còn có các phòng với điều hòa được trang bị Wi-Fi miễn phí, trong đó mỗi phòng đều có phòng tắm riêng. Chỗ nghỉ này cung cấp dịch vụ phòng và quầy lễ tân 24 giờ cho khách. Tại khách sạn, mỗi phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Các phòng đều có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Hồ Hoàn Kiếm, Nhà thờ Thánh Joseph và Đền Quán Thánh. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Hanoi Ancient Paradise Hotel 23 km.",14477,Nguyễn,9.6,18/10/2023,"Phòng nghỉ được làm sạch mỗi ngày , nhân viên vui vẻ nhiệt tình … nếu có đi Hà Nội sẽ tiếp tục ở đây"
9374,Ancient Paradise Hotel,"95 P. Hàng Chiếu, Hàng Buồm, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,3,"8,1",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi Ancient Paradise Hotel cách Ô Quan Chưởng 3 phút đi bộ và Nhà hát múa rối Thăng Long chưa đến 1 km. Ngoài nhà hàng, khách sạn 3 sao này còn có các phòng với điều hòa được trang bị Wi-Fi miễn phí, trong đó mỗi phòng đều có phòng tắm riêng. Chỗ nghỉ này cung cấp dịch vụ phòng và quầy lễ tân 24 giờ cho khách. Tại khách sạn, mỗi phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Các phòng đều có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Hồ Hoàn Kiếm, Nhà thờ Thánh Joseph và Đền Quán Thánh. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Hanoi Ancient Paradise Hotel 23 km.",14621,Giang,8.8,1/4/2024,"Nhân viên nhiệt tình, phòng khá thoáng và sạch sẽ, tuy nhiên phòng vệ sinh bị mùi"
9374,Ancient Paradise Hotel,"95 P. Hàng Chiếu, Hàng Buồm, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,3,"8,1",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi Ancient Paradise Hotel cách Ô Quan Chưởng 3 phút đi bộ và Nhà hát múa rối Thăng Long chưa đến 1 km. Ngoài nhà hàng, khách sạn 3 sao này còn có các phòng với điều hòa được trang bị Wi-Fi miễn phí, trong đó mỗi phòng đều có phòng tắm riêng. Chỗ nghỉ này cung cấp dịch vụ phòng và quầy lễ tân 24 giờ cho khách. Tại khách sạn, mỗi phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Các phòng đều có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Hồ Hoàn Kiếm, Nhà thờ Thánh Joseph và Đền Quán Thánh. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Hanoi Ancient Paradise Hotel 23 km.",14572,Lê,8.4,29/03/2024,Okie nha
9374,Ancient Paradise Hotel,"95 P. Hàng Chiếu, Hàng Buồm, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,3,"8,1",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi Ancient Paradise Hotel cách Ô Quan Chưởng 3 phút đi bộ và Nhà hát múa rối Thăng Long chưa đến 1 km. Ngoài nhà hàng, khách sạn 3 sao này còn có các phòng với điều hòa được trang bị Wi-Fi miễn phí, trong đó mỗi phòng đều có phòng tắm riêng. Chỗ nghỉ này cung cấp dịch vụ phòng và quầy lễ tân 24 giờ cho khách. Tại khách sạn, mỗi phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Các phòng đều có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Hồ Hoàn Kiếm, Nhà thờ Thánh Joseph và Đền Quán Thánh. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Hanoi Ancient Paradise Hotel 23 km.",14369,Bảo,8.8,24/03/2024,"Một khách sạn tuyệt vời ở khu vực Phố Cổ, địa điểm thuận tiện đi lại và nhân viên rất thân thiện."
9374,Ancient Paradise Hotel,"95 P. Hàng Chiếu, Hàng Buồm, Hoàn Kiếm, Hà Nội, Việt Nam",Hà Nội,3,"8,1",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi Ancient Paradise Hotel cách Ô Quan Chưởng 3 phút đi bộ và Nhà hát múa rối Thăng Long chưa đến 1 km. Ngoài nhà hàng, khách sạn 3 sao này còn có các phòng với điều hòa được trang bị Wi-Fi miễn phí, trong đó mỗi phòng đều có phòng tắm riêng. Chỗ nghỉ này cung cấp dịch vụ phòng và quầy lễ tân 24 giờ cho khách. Tại khách sạn, mỗi phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Các phòng đều có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Hồ Hoàn Kiếm, Nhà thờ Thánh Joseph và Đền Quán Thánh. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Hanoi Ancient Paradise Hotel 23 km.",14744,Vistamika ,7.6,2/4/2024,"All staff are friendly and very helpful. Hotel building is old, limited facilities, but the room is clean. Towel etc is changed every day."
8160,Nesta - The Grand Hao Nam,"83 P. Hào Nam, Chợ Dừa, Đống Đa, Hà Nội, Việt Nam",Hà Nội,4,"8,7",,"Căn hộ có ban công nơi khách có thể nhìn ra khu vườn, khu vực ghế ngồi, TV màn hình phẳng truyền hình vệ tinh, bếp đầy đủ tiện nghi gồm tủ lạnh và lò vi sóng, cùng phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí. Để thuận tiện hơn cho khách, chỗ nghỉ có thể cung cấp khăn tắm và khăn trải giường với khoản phụ phí. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Nesta Grand Hao Nam có dịch vụ cho thuê ô tô. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Bảo tàng mỹ thuật Việt Nam, Văn Miếu - Quốc Tử Giám và Chùa Một Cột. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Nesta Grand Hao Nam 26 km.",14687,Sơn,10,26/03/2024,"Khách sạn dạng căn hộ tuyệt vời! Giá cả quá hợp lý, di chuyển đi các danh lam thắng cảnh ở Hà Nội, Phố cổ rất thuận lợi! 10 điểm tuyệt đối cho dịch vụ, tiện ích và tầm giá ❤️"
8160,Nesta - The Grand Hao Nam,"83 P. Hào Nam, Chợ Dừa, Đống Đa, Hà Nội, Việt Nam",Hà Nội,4,"8,7",,"Căn hộ có ban công nơi khách có thể nhìn ra khu vườn, khu vực ghế ngồi, TV màn hình phẳng truyền hình vệ tinh, bếp đầy đủ tiện nghi gồm tủ lạnh và lò vi sóng, cùng phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí. Để thuận tiện hơn cho khách, chỗ nghỉ có thể cung cấp khăn tắm và khăn trải giường với khoản phụ phí. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Nesta Grand Hao Nam có dịch vụ cho thuê ô tô. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Bảo tàng mỹ thuật Việt Nam, Văn Miếu - Quốc Tử Giám và Chùa Một Cột. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Nesta Grand Hao Nam 26 km.",14820,Minh,10,20/03/2024,Phù hợp với mọi người
8160,Nesta - The Grand Hao Nam,"83 P. Hào Nam, Chợ Dừa, Đống Đa, Hà Nội, Việt Nam",Hà Nội,4,"8,7",,"Căn hộ có ban công nơi khách có thể nhìn ra khu vườn, khu vực ghế ngồi, TV màn hình phẳng truyền hình vệ tinh, bếp đầy đủ tiện nghi gồm tủ lạnh và lò vi sóng, cùng phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí. Để thuận tiện hơn cho khách, chỗ nghỉ có thể cung cấp khăn tắm và khăn trải giường với khoản phụ phí. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Nesta Grand Hao Nam có dịch vụ cho thuê ô tô. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Bảo tàng mỹ thuật Việt Nam, Văn Miếu - Quốc Tử Giám và Chùa Một Cột. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Nesta Grand Hao Nam 26 km.",14120,Trần,9.2,17/02/2024,Với mức giá như vậy thì đây là địa diểm đáng để lựa chọn cho kỳ nghỉ ngắn ngày.
8160,Nesta - The Grand Hao Nam,"83 P. Hào Nam, Chợ Dừa, Đống Đa, Hà Nội, Việt Nam",Hà Nội,4,"8,7",,"Căn hộ có ban công nơi khách có thể nhìn ra khu vườn, khu vực ghế ngồi, TV màn hình phẳng truyền hình vệ tinh, bếp đầy đủ tiện nghi gồm tủ lạnh và lò vi sóng, cùng phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí. Để thuận tiện hơn cho khách, chỗ nghỉ có thể cung cấp khăn tắm và khăn trải giường với khoản phụ phí. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Nesta Grand Hao Nam có dịch vụ cho thuê ô tô. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Bảo tàng mỹ thuật Việt Nam, Văn Miếu - Quốc Tử Giám và Chùa Một Cột. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Nesta Grand Hao Nam 26 km.",14484,Ivan,8.4,3/1/2024,"Spotless clean,spacious,very reasonably priced, the only negative is you need a taxi/grab each time you go to the old quarters.Otherwise all good."
8160,Nesta - The Grand Hao Nam,"83 P. Hào Nam, Chợ Dừa, Đống Đa, Hà Nội, Việt Nam",Hà Nội,4,"8,7",,"Căn hộ có ban công nơi khách có thể nhìn ra khu vườn, khu vực ghế ngồi, TV màn hình phẳng truyền hình vệ tinh, bếp đầy đủ tiện nghi gồm tủ lạnh và lò vi sóng, cùng phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí. Để thuận tiện hơn cho khách, chỗ nghỉ có thể cung cấp khăn tắm và khăn trải giường với khoản phụ phí. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Nesta Grand Hao Nam có dịch vụ cho thuê ô tô. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Bảo tàng mỹ thuật Việt Nam, Văn Miếu - Quốc Tử Giám và Chùa Một Cột. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Nesta Grand Hao Nam 26 km.",14033,TUNG,8.8,31/03/2024,"Pillow is huge and soft, bed is as properly soft, I had a very sweet sleep."
6587,Little Charm Hanoi Hostel,"44 P. Hàng Bồ, Hàng Bồ, Hoàn Kiếm, Hà Nội",Hà Nội,3,"9,1",,"Tất cả các phòng đều được trang bị tủ khóa và đèn đọc sách cá nhân. Du khách có thể sử dụng phòng tắm chung với vòi sen và đồ vệ sinh cá nhân miễn phí. Bữa sáng kiểu lục địa được phục vụ hàng ngày. Nhân viên lễ tân sử dụng cả tiếng Anh lẫn tiếng Việt có thể giúp khách thông tin du lịch, dịch vụ thuê xe máy, phòng giữ hành lý và dịch vụ giặt là. Dịch vụ đưa dón, dịch vụ thuê xe đạp và dịch vụ thuê xe hơi được cung cấp với một khoản phụ phí. Nhà trọ cũng có dịch vụ thu đổi ngoại tệ và máy ATM. Cách Nhà hát Múa rối Nước Thăng Long 5 phút đi bộ và Đền Ngọc Sơn 500 m. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách đó 21 km.",14414,My,10,4/2/2024,"Mình ghé qua HN ngắn hạn nên book phòng dorm rất ok, đa số là các bạn Tây ở cùng. Cực kì sạch sẽ, tủ cũng dùng khoá từ, mỗi giường đều có ổ sạc, đèn và rèm riêng. Tuyệt vời ạ 😘"
6587,Little Charm Hanoi Hostel,"44 P. Hàng Bồ, Hàng Bồ, Hoàn Kiếm, Hà Nội",Hà Nội,3,"9,1",,"Tất cả các phòng đều được trang bị tủ khóa và đèn đọc sách cá nhân. Du khách có thể sử dụng phòng tắm chung với vòi sen và đồ vệ sinh cá nhân miễn phí. Bữa sáng kiểu lục địa được phục vụ hàng ngày. Nhân viên lễ tân sử dụng cả tiếng Anh lẫn tiếng Việt có thể giúp khách thông tin du lịch, dịch vụ thuê xe máy, phòng giữ hành lý và dịch vụ giặt là. Dịch vụ đưa dón, dịch vụ thuê xe đạp và dịch vụ thuê xe hơi được cung cấp với một khoản phụ phí. Nhà trọ cũng có dịch vụ thu đổi ngoại tệ và máy ATM. Cách Nhà hát Múa rối Nước Thăng Long 5 phút đi bộ và Đền Ngọc Sơn 500 m. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách đó 21 km.",14028,Albert,9.2,27/02/2024,Mike and the crew at the Little Charm are pros. This is my first-choice place to stay in Hanoi.
